experiment,num_ind,max_sites,num_observation,seq_len,rec_rate,mut_rate,population value,bt_sites_lower,bt_sites_within,bt_sites_above,jk_one_sites_lower,jk_one_sites_within,jk_one_sites_above,jk_mj_sites_lower,jk_mj_sites_within,jk_mj_sites_above,bt_ind_lower,bt_ind_within,bt_ind_above,jk_ind_lower,jk_ind_within,jk_ind_above
37,50,5000,10,1000000000.0,1e-08,1e-08,0.02573562550135954,1.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
37,50,20000,10,1000000000.0,1e-08,1e-08,0.02573562550135954,1.0,8.0,1.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
37,50,50000,10,1000000000.0,1e-08,1e-08,0.02573562550135954,4.0,5.0,1.0,4.0,5.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
37,50,200000,10,1000000000.0,1e-08,1e-08,0.02573562550135954,5.0,3.0,2.0,5.0,3.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
38,50,5000,10,1000000000.0,1e-08,1e-08,0.02466344604495429,1.0,8.0,1.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,8.0,1.0
38,50,20000,10,1000000000.0,1e-08,1e-08,0.02466344604495429,1.0,8.0,1.0,1.0,8.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,1.0,9.0,0.0
38,50,50000,10,1000000000.0,1e-08,1e-08,0.02466344604495429,1.0,7.0,2.0,1.0,7.0,2.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
38,50,200000,10,1000000000.0,1e-08,1e-08,0.02466344604495429,1.0,5.0,4.0,1.0,5.0,4.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
39,50,5000,10,1000000000.0,1e-08,1e-08,0.024528187303409884,2.0,8.0,0.0,2.0,8.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,3.0,7.0,0.0
39,50,20000,10,1000000000.0,1e-08,1e-08,0.024528187303409884,1.0,9.0,0.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,0.0
